id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method
4653,INDOLEPROPIONIC ACID,[M+H]+,0.984,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,3-Indolepropionic acid,[M+H]+,0.978,190.0862,,,1.275483,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.960,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.960,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.941,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.935,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.935,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,METHYL INDOLE-3-ACETATE,[M+H]+,0.859,190.0862546,,,,C11H11NO2,O=C(OC)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3",KTHADMDGDNYQRX-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.833,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4653,INDOLEPROPIONIC ACID,[M+H]+,0.833,190.0862546,,,,C11H11NO2,O=C(O)CCC1=CNC=2C=CC=CC21,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,spectral_library_annotation
4684,CORTISOL,[M+H]+,0.862,363.2166001,,,,C21H30O5,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21+/m0/s1",JYGXADMDTFJGBT-CZFMHFDVSA-N,spectral_library_annotation
4684,CORTISOL,[M+H]+,0.849,363.2166001,,,,C21H30O5,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21+/m0/s1",JYGXADMDTFJGBT-CZFMHFDVSA-N,spectral_library_annotation
4684,Cortisol,[M+H]+,0.834,363.2169,,,1.300667,C21H30O5,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one, Cortisol, Hydrocortisone",[M+H]+,0.833,363.2166,,,,C21H30O5,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one, Cortisol, Hydrocortisone",[M+H]+,0.833,363.21726,,,,C21H30O5,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one, Cortisol, Hydrocortisone",[M+H]+,0.779,363.2166,,,,C21H30O5,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one, Cortisol, Hydrocortisone",[M+H]+,0.773,363.21726,,,,C21H30O5,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one, Cortisol, Hydrocortisone",[M+H]+,0.759,363.2166,,,7.353,C21H30O5,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,CORTISOL,[M+H]+,0.754,363.21662,,,,C21H30O5,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4684,HYDROCORTISONE,[M+H]+,0.740,363.2165832519531,,,,C21H30O5,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,spectral_library_annotation
4796,OCTANOYLCARNITINE,[M+H]+,0.990,288.2169344,,,,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,OCTANOYLCARNITINE,[M+H]+,0.984,288.2169344,,,,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,OCTANOYLCARNITINE,[M+H]+,0.963,288.2169344,,,,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,"Octanoyl-L-Carnitine, L-Octanoylcarnitine, (3R)-3-octanoyloxy-4-(trimethylazaniumyl)butanoate",[M+H]+,0.948,288.2169,,,,C15H29NO4,CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,"Octanoyl-L-Carnitine, L-Octanoylcarnitine, (3R)-3-octanoyloxy-4-(trimethylazaniumyl)butanoate",[M+H]+,0.936,288.2169,,,,C15H29NO4,CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,Octanoyl-carnitine; AIF; CE30; MS2Dec,[M+H]+,0.927,288.216949462891,,,2.418651,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,OCTANOYLCARNITINE,[M+H]+,0.866,288.2169344,,,,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,Octanoyl-carnitine; AIF; CE10; MS2Dec,[M+H]+,0.858,288.216949462891,,,2.418651,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,Octanoyl-carnitine; AIF; CE10; CorrDec,[M+H]+,0.844,288.216949462891,,,2.420783,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4796,Octanoyl-carnitine; AIF; CE30; CorrDec,[M+H]+,0.815,288.216949462891,,,2.420783,C15H29NO4,O=C([O-])CC(OC(=O)CCCCCCC)C[N+](C)(C)C,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,spectral_library_annotation
4849,SYRINGIC ACID,[M+H]+,0.906,199.0600994,,,,C9H10O5,O=C(O)C1=CC(OC)=C(O)C(OC)=C1,"InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)",JMSVCTWVEWCHDZ-UHFFFAOYSA-N,spectral_library_annotation
4849,SYRINGIC ACID,[M+H]+,0.859,199.0600994,,,,C9H10O5,O=C(O)C1=CC(OC)=C(O)C(OC)=C1,"InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)",JMSVCTWVEWCHDZ-UHFFFAOYSA-N,spectral_library_annotation
4849,SYRINGIC ACID,[M+H]+,0.848,199.0600994,,,,C9H10O5,O=C(O)C1=CC(OC)=C(O)C(OC)=C1,"InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)",JMSVCTWVEWCHDZ-UHFFFAOYSA-N,spectral_library_annotation
4911,"NCGC00384784-01!5-hydroxy-1,7-bis(4-hydroxyphenyl)heptan-3-one",[M+H]+,0.773,315.159,,,,C19H22O4,OC(CCC1=CC=C(O)C=C1)CC(=O)CCC2=CC=C(O)C=C2,"InChI=1S/C19H22O4/c20-16-7-1-14(2-8-16)5-11-18(22)13-19(23)12-6-15-3-9-17(21)10-4-15/h1-4,7-10,18,20-22H,5-6,11-13H2",ZBFSUZGUYFFWGY-UHFFFAOYSA-N,spectral_library_annotation
4913,PLATYPHYLLENONE,[M+H]+,0.704,297.1475,,,5.0507,C19H20O3,O=C(C=CCCC1=CC=C(O)C=C1)CCC2=CC=C(O)C=C2,"InChI=1S/C19H20O3/c20-17(10-7-16-8-13-19(22)14-9-16)4-2-1-3-15-5-11-18(21)12-6-15/h2,4-6,8-9,11-14,21-22H,1,3,7,10H2/b4-2+",GIKJADRKBZHVCY-DUXPYHPUSA-N,spectral_library_annotation
5014,"Ethylparaben, ethyl 4-hydroxybenzoate",[M+H]+,0.770,167.0703,,,,C9H10O3,CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,spectral_library_annotation
5014,"Ethylparaben, 4-Hydroxybenzoate-ethyl",[M+H]+,0.737,167.0703,,,,C9H10O3,CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,spectral_library_annotation
5014,"Ethylparaben, 4-Hydroxybenzoate-ethyl",[M+H]+,0.737,167.0703,,,,C9H10O3,CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,spectral_library_annotation
5014,"Ethylparaben, 4-Hydroxybenzoate-ethyl",[M+H]+,0.734,167.0703,,,,C9H10O3,CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,spectral_library_annotation
5014,"Ethylparaben, 4-Hydroxybenzoate-ethyl",[M+H]+,0.734,167.0703,,,,C9H10O3,CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,spectral_library_annotation
5143,Thymol,[M+H]+,0.807,151.1118,,,1.526067,C10H14O,OC1=CC(=CC=C1C(C)C)C,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)6-10(9)11/h4-7,11H,1-3H3",MGSRCZKZVOBKFT-UHFFFAOYSA-N,spectral_library_annotation
5156,"Triethylcitrate, triethyl 2-hydroxypropane-1,2,3-tricarboxylate",[M+H]+,0.961,277.1282,,,,C12H20O7,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,"InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3",DOOTYTYQINUNNV-UHFFFAOYSA-N,spectral_library_annotation
5156,"Triethylcitrate, Triethyl citrate, triethyl 2-hydroxypropane-1,2,3-tricarboxylate",[M+H]+,0.923,277.1282,,,,C12H20O7,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,"InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3",DOOTYTYQINUNNV-UHFFFAOYSA-N,spectral_library_annotation
5156,"Triethylcitrate, Triethyl citrate, triethyl 2-hydroxypropane-1,2,3-tricarboxylate",[M+H]+,0.828,277.1282,,,,C12H20O7,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,"InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3",DOOTYTYQINUNNV-UHFFFAOYSA-N,spectral_library_annotation
5156,"Triethylcitrate, Triethyl citrate, triethyl 2-hydroxypropane-1,2,3-tricarboxylate",[M+H]+,0.817,277.1282,,,,C12H20O7,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,"InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3",DOOTYTYQINUNNV-UHFFFAOYSA-N,spectral_library_annotation
5472,"(2R)-2-[(2R,5S)-5-[(2S)-2-hydroxybutyl]oxolan-2-yl]propanoic acid",[M+H]+,0.741,217.1434326171875,,,,C11H20O4,O=C(O)C(C)C1OC(CC1)CC(O)CC,"InChI=1S/C11H20O4/c1-3-8(12)6-9-4-5-10(15-9)7(2)11(13)14/h7-10,12H,3-6H2,1-2H3,(H,13,14)/t7-,8+,9+,10-/m1/s1",HTCUURQJNZBKIA-XFWSIPNHSA-N,spectral_library_annotation
5497,"Imazalil, Enilconazole, 1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.873,297.0556,,,,C14H14Cl2N2O,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,"Imazalil, 1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.869,297.0556,,,,C14H14Cl2N2O,ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,"Imazalil, Enilconazole, 1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.843,297.0556,,,,C14H14Cl2N2O,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,"Imazalil, Enilconazole, 1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.815,297.0556,,,,C14H14Cl2N2O,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,Pesticide4_Imazalil_C14H14Cl2N2O_Freshgard,[M+H]+,0.778,297.055,,,,C14H14Cl2N2O,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,Pesticide4_Imazalil_C14H14Cl2N2O_Freshgard,[M+H]+,0.768,297.055,,,,C14H14Cl2N2O,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,"Imazalil, 1-[2-(2,4-Dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.753,297.0556,,,,C14H14Cl2N2O,ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,"Imazalil, Enilconazole, 1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.738,297.0556,,,,C14H14Cl2N2O,ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5497,"Imazalil, Enilconazole, 1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole",[M+H]+,0.735,297.0556,,,,C14H14Cl2N2O,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,"InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2",PZBPKYOVPCNPJY-UHFFFAOYSA-N,spectral_library_annotation
5874,Coniferylaldehyde,[M+H]+,0.809,179.07,,,1.137283,C10H10O3,O=CC=CC1=CC=C(O)C(OC)=C1,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferaldehyde,[M+H]+,0.803,179.0703,,,,C10H10O3,COC1=CC(\C=C\C=O)=CC=C1O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferaldehyde,[M+H]+,0.803,179.0703,,,,C10H10O3,COC1=CC(\C=C\C=O)=CC=C1O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferaldehyde,[M+H]+,0.768,179.0703,,,,C10H10O3,COC1=CC(\C=C\C=O)=CC=C1O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferaldehyde,[M+H]+,0.768,179.0703,,,,C10H10O3,COC1=CC(\C=C\C=O)=CC=C1O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferaldehyde,[M+H]+,0.707,179.0703,,,,C10H10O3,COC1=CC(\C=C\C=O)=CC=C1O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferylaldehyde,[M+H]+,0.707,179.07,,,1.031983,C10H10O3,O=CC=CC1=CC=C(O)C(OC)=C1,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
5874,Coniferaldehyde,[M+H]+,0.706,179.0703,,,,C10H10O3,COC1=CC(\C=C\C=O)=CC=C1O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",DKZBBWMURDFHNE-NSCUHMNNSA-N,spectral_library_annotation
