confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
2707	1	1	2	2	0.20124754695214211	-6.730488623503251	N/A	113.91339466113624	C20H38O2	[M + H]+	BITHHVVYSMSWAG	InChI=1S/C20H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h9-10H,2-8,11-19H2,1H3,(H,21,22)	gondoate	CCCCCCCCC=CCCCCCCCCCC(=O)O	7.55522966	142770;5282768;5282769;5460984;22174075	HMDB:(2231 34296);SuperNatural:(SN00157884 SN00277912 SN00348820);additional;MeSH:(5282768);Plantcyc:(CPD-12189);PubMed;COCONUT:(CNP0264631 CNP0326803);KNApSAcK:(35628);Natural Products:(UNPD165203 UNPD40277 UNPD213968);PubChem:(142770 5282768 5282769 5460984 22174075);YMDB Mine;CHEBI:(32426 32425);PubChem class - bio and metabolites;KEGG:(C16526);PubChem class - drug;Biocyc:(CPD-12189)	34413906302	311.29423	376.06615936126093	3331_group2_sirius_13369	13369
2708	1	2	1	3	0.2011961392073785	-126.37409992100798	N/A	18.42610537805279	C8H8N6O	[M + H]+	OQYRRCAUSYFSCL	InChI=1S/C8H8N6O/c9-2-1-3-14-4-11-6-5(14)7(15)13-8(10)12-6/h4H,1,3H2,(H3,10,12,13,15)	7-(2-Cyanoethyl)guanine	C1=NC2=C(N1CCC#N)C(=O)NC(=N2)N	-1.5	135625300	MeSH:(135625300);PubChem:(135625300);PubMed	70	205.08361	74.34859551638365	6714_group2_sirius_630	630
2709	1	1	1	6	0.20119452917463235	-75.6419033003572	N/A	60.07257728622938	C23H42O5	[M + H]+	PWTCCMJTPHCGMS	InChI=1S/C23H42O5/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(26)27-20-22(19-24)28-21(2)25/h10-11,22,24H,3-9,12-20H2,1-2H3	Oleoylacetylglycerol	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)C	6.9000001	1394;104731;5353264;6437055;6437085;6504449;24741444;124356112	COCONUT:(CNP0346790);PubChem:(1394 104731 5353264 6437055 6437085 6504449 24741444 124356112);ZINC bio:(ZINC08860479 ZINC14953244);additional;MeSH:(1394 104731 5353264 6437055 6437085 6504449);Training Set;PubMed	2646086	399.31017	412.9426585787535	3017_group2_sirius_15300	15300
2710	1	6	1	10	0.20105605668977597	-157.3701885567618	N/A	39.291097195750936	C26H47NO5	[M + Na]+	WKCHBWPPSCZGSC	InChI=1S/C26H47NO5/c1-4-6-8-10-11-12-14-16-18-23-24(32-26(23)30)19-22(17-15-13-9-7-5-2)31-25(29)21(3)27-20-28/h20-24H,4-19H2,1-3H3,(H,27,28)	null	CCCCCCCCCCC1C(OC1=O)CC(CCCCCCC)OC(=O)C(C)NC=O	8.60000038	9868539	COCONUT:(CNP0122993);Natural Products:(UNPD141174);PubChem:(9868539);SuperNatural:(SN00225576)	3178498	476.33222	352.9125	5929_group2_sirius_12070	12070
2711	1	1	1	1	0.20105339079916257	-160.21592113143475	N/A	32.588089238514094	C21H34O5	[M + H]+	MAALIOOFFJXENL	InChI=1S/C21H34O5/c1-2-3-4-7-10-16(22)13-14-18-17(19(23)15-20(18)24)11-8-5-6-9-12-21(25)26/h5,8,16-20,22-24H,2-4,6-7,9-12,15H2,1H3,(H,25,26)	20-Methyl-13,14-didehydro-pgf2alpha	CCCCCCC(C#CC1C(CC(C1CC=CCCCC(=O)O)O)O)O	3.9760077	6453816;101620277	MeSH:(6453816);PubChem:(6453816 101620277);PubMed	70	367.2476	286.626484375	4324_group2_sirius_9551	9551
2712	1	1	2	2	0.2010121177019477	-64.88059702667827	N/A	16.917593725576847	C17H28O3	[M - H2O + H]+	SFZMHOWDIDDJKN	InChI=1S/C17H28O3/c1-2-3-13-16(18)14-11-9-7-5-4-6-8-10-12-15-17(19)20/h2-3,7,9H,4-6,8,10-15H2,1H3,(H,19,20)	null	CC=CCC(=O)CCC=CCCCCCCCC(=O)O	4.0999999	122164585	PubChem:(122164585);PubChem class - bio and metabolites	16777218	263.20059	311.57000000000005	2265_group2_sirius_10501	10501
2713	1	1	1	1	0.2009405826506911	-14.455166727905581	N/A	88.82416700346117	C18H34O3	[M + H]+	KNYQSFOUGYMRDE	InChI=1S/C18H34O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h2-16H2,1H3,(H,20,21)	9-keto stearic acid	CCCCCCCCCC(=O)CCCCCCCC(=O)O	5.79645014	3083831	COCONUT:(CNP0352661);HMDB:(30979);Natural Products:(UNPD106413);PubChem:(3083831);SuperNatural:(SN00245521);PubChem class - bio and metabolites;PubMed;KEGG Mine	8609890378	299.25789	382.55961276509663	3464_group2_sirius_13835	13835
2714	1	1	1	1	0.20093981906884245	-104.3519306089913	N/A	70.4635880248273	C9H19NO2	[M + H]+	VWPQCOZMXULHDM	InChI=1S/C9H19NO2/c10-8-6-4-2-1-3-5-7-9(11)12/h1-8,10H2,(H,11,12)	zlchem 1279	C(CCCCN)CCCC(=O)O	1.48526716	136877;36690094	PubChem class - safety and toxic;PubChem:(136877 36690094);PubMed;CHEBI:(73740);KEGG Mine	8657043554	174.1491	141.056875	1967_group2_sirius_1699	1699
2715	1	2	1	10	0.20089314903237515	-140.4162402368959	N/A	7.495008072870876	C33H60O7	[M + Na]+	CGOREOGIIZSTET	InChI=1S/C33H60O7/c1-3-4-5-6-7-8-9-13-19-29(36)31-21-22-32(40-31)30(37)20-15-14-17-27(34)16-11-10-12-18-28(35)24-26-23-25(2)39-33(26)38/h23,25,27-32,34-37H,3-22,24H2,1-2H3	null	CCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC(CC2=CC(OC2=O)C)O)O)O)O	8.25193024	""	COCONUT:(CNP0377801)	2097152	591.42628	439.5	4856_group2_sirius_16425	16425
2716	1	1	1	1	0.20082775246019557	-156.31800130505837	N/A	78.22345989878107	C12H20O5	[M + H]+	ILXMCVVGRWTBIT	InChI=1S/C12H20O5/c13-8-7-11(15)9-10(14)5-3-1-2-4-6-12(16)17/h1-2,4,6,10-11,13-15H,3,5,7-9H2,(H,16,17)	8,10,12-Trihydroxy-2,4-dodecadienoic acid	C(CC(CC(CCO)O)O)C=CC=CC(=O)O	0.300000012	190834;6443510;131849010	COCONUT:(CNP0167271);Natural Products:(UNPD85420);PubChem:(190834 6443510 131849010);SuperNatural:(SN00361211);MeSH:(190834 6443510);PubMed	3178566	245.13837	133.9802977180481	1040_group2_sirius_1462	1462
2717	1	1	3	12	0.20060532956362254	-100.4054266095155	N/A	18.031956216795948	C23H38O5	[M - H2O + H]+	PAYNQYXOKJDXAV	InChI=1S/C23H38O5/c1-2-13-23(14-8-15-23)21(26)11-7-10-18-17(19(24)16-20(18)25)9-5-3-4-6-12-22(27)28/h7,10,17-18,20-21,25-26H,2-6,8-9,11-16H2,1H3,(H,27,28)	butaprost acid	CCCC1(CCC1)C(CC=CC2C(CC(=O)C2CCCCCCC(=O)O)O)O	4.56816387	25886893;35021639;35021643;35021645;35026541;35026546;44304181;44444718;53394152;60003579;71684379;71031890;70850164;90817580;91363315;91407105	COCONUT:(CNP0305887);PubChem:(25886893 35021639 35021643 35021645 35026541 35026546 44304181 44444718 53394152 60003579 71684379 71031890 70850164 90817580 91363315 91407105);additional;PubChem class - bio and metabolites;Training Set;PubMed	19415106	377.2683	251.82	6749_group2_sirius_7589	7589
2718	1	1	1	1	0.2005635065092981	-178.18299572419681	N/A	74.27828870289558	C8H14N2O	[M + H]+	DNHBZJPTXSALLZ	InChI=1S/C8H14N2O/c9-3-1-2-4-10-5-7-11-8-6-10/h1-2,4-8H2	4-Morpholinebutanenitrile	C1COCCN1CCCC#N	-0.100000001	294574;6993375	PubChem:(294574 6993375);PubChem class - safety and toxic	67108866	155.11801	116.345	5606_group2_sirius_1008	1008
2719	1	1	1	4	0.20056273771589384	-234.6910431038091	N/A	35.14769431240852	C26H36O10	[M + H3N + H]+	DUKIJUTYKLOLAU	InChI=1S/C26H36O10/c1-15(27)31-14-26-18(7-6-8-25(26)13-34-25)23(5)22(4,10-24(12-33-23)9-19(30)32-11-24)20(35-16(2)28)21(26)36-17(3)29/h18,20-21H,6-14H2,1-5H3	null	CC(=O)OCC12C(CCCC13CO3)C4(C(CC5(CC(=O)OC5)CO4)(C(C2OC(=O)C)OC(=O)C)C)C	1.02075458	""	COCONUT:(CNP0232114);Natural Products:(UNPD190945);SuperNatural:(SN00401749)	3178496	526.26517	265.1224200956942	4246_group2_sirius_8480	8480
2720	1	1	3	3	0.2002764794299826	-12.60950733945394	N/A	14.752914049706641	C16H28O2	[M - H2O + H]+	PUZGUNYANHPRKM	InChI=1S/C16H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h1H,3-15H2,(H,17,18)	15-Hexadecynoic acid	C#CCCCCCCCCCCCCCC(=O)O	5.660429	127256	COCONUT:(CNP0346646);PubChem:(127256);additional;MeSH:(127256);Training Set;PubMed;KEGG Mine	8592572486	235.20558	339.4225	6008_group2_sirius_11376	11376
2721	1	1	3	3	0.20018993306375785	-7.230818334190553	N/A	98.82767635086095	C16H32O3	[M - H4O2 + H]+	UGAGPNKCDRTDHP	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	bmse000700	C(CCCCCCCC(=O)O)CCCCCCCO	5.21397972	10466;7058075	HMDB:(6294);SuperNatural:(SN00005683 SN00308056);ZINC bio:(ZINC03861297);additional;MeSH:(10466 7058075);Plantcyc:(16-HYDROXYPALMITATE);PubMed;NORMAN:(NS00015517);COCONUT:(CNP0076852 CNP0148323);KNApSAcK:(34997);Natural Products:(UNPD11873);PubChem:(10466 7058075);YMDB Mine;CHEBI:(55329 55328);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C18218);Training Set;Biocyc:(16-HYDROXYPALMITATE SMA-0000200)	51560507774	237.22118	384.76364901358625	4833_group2_sirius_13882	13882
2722	1	2	1	8	0.20018541681347968	-77.77071616452386	N/A	24.5573905786095	C26H54O8	[M + H3N + H]+	DWHIUNMOTRUVPG	InChI=1S/C26H54O8/c1-2-3-4-5-6-7-8-9-10-11-13-28-15-17-30-19-21-32-23-25-34-26-24-33-22-20-31-18-16-29-14-12-27/h27H,2-26H2,1H3	Laureth-7	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO	4.00969934	76459	NORMAN:(NS00013820);PubChem:(76459);PubChem class - bio and metabolites;MeSH:(76459);PubChem class - safety and toxic;PubMed;KEGG Mine	8674082886	512.41619	323.9221557617187	3495_group2_sirius_10943	10943
2723	1	1	3	6	0.2001147956612502	-58.52390044709092	N/A	84.04549674705481	C10H16O5	[M - H2O + H]+	IDESAYMOFUISQT	InChI=1S/C10H16O5/c1-6-7(11)2-3-8(12)9(13)4-5-10(14)15-6/h2-3,6-9,11-13H,4-5H2,1H3	null	CC1C(C=CC(C(CCC(=O)O1)O)O)O	-0.0708434433	""	COCONUT:(CNP0035378);SuperNatural:(SN00029558 SN00029557 SN00033588 SN00033589)	3145728	199.09632	129.85500000000002	3461_group2_sirius_1378	1378
2724	1	1	2	4	0.20009213262514888	-19.91745138650418	N/A	99.94727461885341	C18H34O3	[M + H]+	QZLYZQUYIQGGOQ	InChI=1S/C18H34O3/c1-2-3-4-5-6-7-8-9-10-11-14-17(19)15-12-13-16-18(20)21/h2-16H2,1H3,(H,20,21)	6-keto stearic acid	CCCCCCCCCCCCC(=O)CCCCC(=O)O	5.80000019	361939	COCONUT:(CNP0308313);Natural Products:(UNPD190525);PubChem:(361939);SuperNatural:(SN00382785);Training Set;PubMed;KEGG Mine	8593129538	299.2582	301.27375	2163_group2_sirius_10131	10131
2725	1	1	3	3	0.20004455933651002	-69.13822106449558	N/A	233.673621273531	C15H18O3	[M + H]+	XJHDMGJURBVLLE	InChI=1S/C15H18O3/c1-8-10-4-6-15(3)7-5-11(16)9(2)12(15)13(10)18-14(8)17/h5,7-8,10,13H,4,6H2,1-3H3	santonin	CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C	2.29999995	5156;10201;667450;719595;736052;221071;237619;1257731;932916;7566380;7061081;7211226;5321108;5321109;6604607;10857763;12309668;10944720;11890160;16682405;16759279;18526328;22310118;70697625;101938068;134097115	SuperNatural:(SN00130887 SN00239878 SN00006046 SN00001602 SN00395293 SN00001081 SN00000051 SN00001161 SN00157092);ZINC bio:(ZINC00000707 ZINC00119967 ZINC00155356 ZINC00525571 ZINC03881689 ZINC04363691 ZINC05223946 ZINC05534515 ZINC05534601 ZINC06719014);additional;MeSH:(221071);PubMed;NORMAN:(NS00022216);COCONUT:(CNP0229774);KNApSAcK:(3364);Natural Products:(UNPD14540 UNPD3787 UNPD69938 UNPD112738 UNPD159361 UNPD53994);PubChem:(5156 10201 667450 719595 736052 221071 237619 1257731 932916 7566380 7061081 7211226 5321108 5321109 6604607 10857763 12309668 10944720 11890160 16682405 16759279 18526328 22310118 70697625 101938068 134097115);CHEBI:(28356 16363);KEGG:(C09545 C02206);PubChem class - safety and toxic;Training Set;Biocyc:(ALPHA-SANTONIN)	71100790	247.13266	147.805	4523_group2_sirius_2211	2211
2726	1	1	1	1	0.1999658122244085	-19.017551365112002	N/A	43.86539156105509	C18H30O2	[M + H]+	DTOSIQBPPRVQHS	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)	alpha-LA	CCC=CCC=CCC=CCCCCCCCC(=O)O	5.86273956	860;445640;4028869;5991656;5280934;5282822;5312499;5312500;5312501;5312502;5312503;5312504;5461005;12359003;12359005;12359006;25245675;52912203;53778543;71749794;70674793;70674794;70675588;70675602;71309393;87329441;88801875;90937457;101947580;101947581;102602067;117064405;118797069;118366622;118366623;129773991;129848552;129853298;132935946;132426821;135385002	HMDB:(1388 30964);PubChem class - food;SuperNatural:(SN00298436 SN00003487 SN00020772 SN00299171 SN00064437);ZINC bio:(ZINC03802189 ZINC03870057 ZINC13508536 ZINC13508538 ZINC13508540 ZINC14616300);MeSH:(5280934);Plantcyc:(LINOLENIC_ACID);PubMed;NORMAN:(NS00012800);COCONUT:(CNP0149780 CNP0218792);KNApSAcK:(7247);Natural Products:(UNPD14564 UNPD213805 UNPD61555);PubChem:(860 445640 4028869 5991656 5280934 5282822 5312499 5312500 5312501 5312502 5312503 5312504 5461005 12359003 12359005 12359006 25245675 52912203 53778543 71749794 70674793 70674794 70675588 70675602 71309393 87329441 88801875 90937457 101947580 101947581 102602067 117064405 118797069 118366622 118366623 129773991 129848552 129853298 132935946 132426821 135385002);YMDB Mine;CHEBI:(32387 92583 27432);PubChem class - bio and metabolites;KEGG:(C06427);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(SMA-0000047 CPD-10245 LINOLENIC_ACID)	34614978942	279.23223	416.8308984375	1650_group2_sirius_15556	15556
2727	1	1	3	3	0.19996356537974092	-23.629068836893286	N/A	72.04908609332115	C24H38O4	[M - H4O2 + H]+	DXOCDBGWDZAYRQ	InChI=1S/C24H38O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-19,22,25H,4-13H2,1-3H3,(H,27,28)	Nutriacholate	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C	4.5999999	20763;313030;376837;444262;5283924;5283925;5284169;10000482;12899643;12899645;18632581;20848976;20848977;20848978;22825208;44128978;44128979;44372799;53477693;56840819;60160924;57696961;58741958;59799024;70811291;86289599;118028941;118048983;121431652;123134858;124935451;124935452;124935453;124935454;126582339;126582570;126963552;129106822;130187667;129126587;129126635;130235978;130382810;133109212;133655735;134688462;134694240;132205553;135001703;135302606	HMDB:(467);SuperNatural:(SN00356176 SN00376408 SN00350241 SN00288285 SN00246142);ZINC bio:(ZINC03914814);additional;MeSH:(313030 444262 53477693);PubMed;NORMAN:(NS00005524);COCONUT:(CNP0299246);Natural Products:(UNPD4782 UNPD128086 UNPD178126 UNPD74796 UNPD157863);PubChem:(20763 313030 376837 444262 5283924 5283925 5284169 10000482 12899643 12899645 18632581 20848976 20848977 20848978 22825208 44128978 44128979 44372799 53477693 56840819 60160924 57696961 58741958 59799024 70811291 86289599 118028941 118048983 121431652 123134858 124935451 124935452 124935453 124935454 126582339 126582570 126963552 129106822 130187667 129126587 129126635 130235978 130382810 133109212 133655735 134688462 134694240 132205553 135001703 135302606);CHEBI:(137760 82679 78603 82678 78605);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-17275);KEGG Mine	25857681518	355.26325	253.8162152803689	3709_group2_sirius_7684	7684
2728	1	1	3	3	0.19995686609502494	-36.05674275390164	N/A	69.2541896620707	C14H28O4	[M - H4O2 + H]+	JJUKFGURSFBQSG	InChI=1S/C14H28O4/c15-11-9-7-5-3-1-2-4-6-8-10-13(16)12-14(17)18/h13,15-16H,1-12H2,(H,17,18)	null	C(CCCCCC(CC(=O)O)O)CCCCCO	3.0999999	86289865	PubChem:(86289865);CHEBI:(79281)	34	225.1849	291.4673046875	2074_group2_sirius_9769	9769
2729	1	12	1	12	0.1999222730995692	-317.74681893826244	N/A	35.44936048083371	C44H60O3	[M + Na]+	BHXCVFITCAMIFA	InChI=1S/C44H60O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-22-37-27-31-40(32-28-37)46-36-35-38-29-33-41(34-30-38)47-44(45)43-26-21-25-42(43)39-23-19-17-20-24-39/h17,19-20,23-24,27-34H,2-16,18,21-22,25-26,35-36H2,1H3	null	CCCCCCCCCCCCCCCCCCC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OC(=O)C3=C(CCC3)C4=CC=CC=C4	14.8983393	""	COCONUT:(CNP0246499);Natural Products:(UNPD227709)	2129920	659.44518	355.963125	4699_group2_sirius_12304	12304
2730	1	1	1	1	0.19979100804363023	-17.677136740979318	N/A	161.59590251440653	C18H32O3	[M - H2O + H]+	CCPPLLJZDQAOHD	InChI=1S/C18H32O3/c1-2-3-10-13-16-17(21-16)14-11-8-6-4-5-7-9-12-15-18(19)20/h8,11,16-17H,2-7,9-10,12-15H2,1H3,(H,19,20)	Vernoleate	CCCCCC1C(O1)CC=CCCCCCCCC(=O)O	5.5999999	1416;176959;3080555;5281128;5283014;5356421;6449780;12444770;12444771;12444772;25246088;40491781;40491779;40491783;51399535;53714214;89013300;100958169	HMDB:(4702);SuperNatural:(SN00395335 SN00403814 SN00011374 SN00011375 SN00011373 SN00383578 SN00396250 SN00006921);ZINC bio:(ZINC04097549 ZINC04726635 ZINC04726636 ZINC04726637);additional;MeSH:(176959 5281128 5283014 5356421 6449780);Plantcyc:(CPD-14396);PubMed;COCONUT:(CNP0054649 CNP0161030);KNApSAcK:(1241);Natural Products:(UNPD88637 UNPD117438 UNPD80238 UNPD174226 UNPD185253);PubChem:(1416 176959 3080555 5281128 5283014 5356421 6449780 12444770 12444771 12444772 25246088 40491781 40491779 40491783 51399535 53714214 89013300 100958169);YMDB Mine;CHEBI:(38300 38299 84026 27706);PubChem class - bio and metabolites;KEGG:(C14826 C08368);Training Set;Biocyc:(CPD-14397 CPD-14396)	34380376446	279.23196	342.53934208254816	6715_group2_sirius_11677	11677
2731	1	8	1	12	0.19976064118984227	-311.804719561719	N/A	52.70545980775857	C34H53N5O7	[M + H]+	HVPYLVISSBODEY	InChI=1S/C34H53N5O7/c1-8-9-13-22(6)27-18-28(40)35-19-29(41)39-30(21(4)5)33(44)37-25(16-20(2)3)32(43)36-23(7)31(42)38-26(34(45)46-27)17-24-14-11-10-12-15-24/h10-12,14-15,20-23,25-27,30H,8-9,13,16-19H2,1-7H3,(H,35,40)(H,36,43)(H,37,44)(H,38,42)(H,39,41)	Arenamide B	CCCCC(C)C1CC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)CC2=CC=CC=C2)C)CC(C)C)C(C)C	4.9000001	24899413;42640845;56657057;58206209	COCONUT:(CNP0141171);KNApSAcK:(40265);Natural Products:(UNPD70088 UNPD191924);PubChem:(24899413 42640845 56657057 58206209);SuperNatural:(SN00274444);CHEBI:(65434);MeSH:(24899413 42640845);PubMed	3178614	644.39609	178.86	2404_group2_sirius_3664	3664
2732	1	1	1	5	0.19967706281045955	-256.0783426568285	N/A	53.000210913701224	C15H28N4O4	[M + H]+	XRQDFNLINLXZLB	InChI=1S/C15H28N4O4/c1-4-8(5-2)12(18-7(3)20)11-10(19-15(16)17)6-9(13(11)21)14(22)23/h8-13,21H,4-6H2,1-3H3,(H,18,20)(H,22,23)(H4,16,17,19)	Rapiacta	CCC(CC)C(C1C(CC(C1O)C(=O)O)N=C(N)N)NC(=O)C	0.0	151164;154234;490520;3465281;6338302;9883907;15954391;21123355;23724886;25207478;51051671;46936744;57347666;57375989;56603762;59070775;66603783;68565492;73265293;73357582;71751518;76965380;76974538;92303117;89393609;117713928;122362418;124918566;129317861;131707389;131707809;133686984;134694732;135299317;138744497	COCONUT:(CNP0363150);PubChem:(151164 154234 490520 3465281 6338302 9883907 15954391 21123355 23724886 25207478 51051671 46936744 57347666 57375989 56603762 59070775 66603783 68565492 73265293 73357582 71751518 76965380 76974538 92303117 89393609 117713928 122362418 124918566 129317861 131707389 131707809 133686984 134694732 135299317 138744497);CHEBI:(85202);ZINC bio:(ZINC06655356);additional;PubChem class - bio and metabolites;MeSH:(154234);PubChem class - safety and toxic;Training Set;PubMed;PubChem class - drug	120086630	329.21786	163.57545109748838	434_group2_sirius_2908	2908
2733	1	1	1	4	0.1995804545042944	-73.53989787720646	N/A	19.113737983147786	C18H36O10	[M + H]+	YEPJTKDWABVBTK	InChI=1S/C18H36O10/c19-1-3-21-5-7-23-9-11-25-13-15-27-17-18-28-16-14-26-12-10-24-8-6-22-4-2-20/h13,15,19-20H,1-12,14,16-18H2	null	C(COCCOCCOCCOCCOC=COCCOCCOCCO)O	-1.79999995	71598523	PubChem:(71598523);PubChem class - bio and metabolites	16777218	413.23831	142.135	4190_group2_sirius_1745	1745
2734	1	1	1	2	0.19948051094081742	-138.567893626139	N/A	108.51498862474575	C13H14O4	[M + H]+	JAMQIUWGGBSIKZ	InChI=1S/C13H14O4/c1-4-13(17-10(3)15)11-5-7-12(8-6-11)16-9(2)14/h4-8,13H,1H2,2-3H3	1''-Acetoxychavicol acetate	CC(=O)OC1=CC=C(C=C1)C(C=C)OC(=O)C	2.20000005	119104;400072;44219741	HMDB:(41005 41006);SuperNatural:(SN00155986 SN00375201);additional;MeSH:(119104 400072);PubMed;COCONUT:(CNP0165384);KNApSAcK:(31531);Natural Products:(UNPD88284 UNPD187072);PubChem:(119104 400072 44219741);CHEBI:(469);PubChem class - bio and metabolites;KEGG:(C10426);Training Set	20496766	235.09649	154.595	6291_group2_sirius_2380	2380
2735	1	4	1	11	0.19932924546650851	-179.42636566341451	N/A	24.59833168414496	C19H39N5O7	[M + Na]+	VEGXETMJINRLTH	InChI=1S/C19H39N5O7/c1-19(27)7-28-18(13(26)16(19)24-2)31-15-11(23)5-10(22)14(12(15)25)30-17-9(21)4-3-8(6-20)29-17/h8-18,24-27H,3-7,20-23H2,1-2H3	Gentacin	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O	-5.0	582362;72396;3084091;6604485;12799065;12799066;12799068;21596406;20849271;25028320;25200338;44273328;44416734;44445797;59018967;68213805;71777446;71146640;71308339;71316867;86576339;91713764;91820520;129628713;131705802;131705941;137324312;137324310;139025066;138107751;139217327	ZINC bio:(ZINC08101118 ZINC08101119 ZINC08101120 ZINC08101121 ZINC08216590);MeSH:(72396 3084091);PubMed;NORMAN:(NS00011538);COCONUT:(CNP0235310);PubChem:(582362 72396 3084091 6604485 12799065 12799066 12799068 21596406 20849271 25028320 25200338 44273328 44416734 44445797 59018967 68213805 71777446 71146640 71308339 71316867 86576339 91713764 91820520 129628713 131705802 131705941 137324312 137324310 139025066 138107751 139217327);CHEBI:(58530 27784);PubChem class - bio and metabolites;KEGG:(C00908);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-14216)	119810406	472.27532	144.8375	2549_group2_sirius_1827	1827
2736	1	1	1	1	0.1992907159152963	-274.2542863437404	N/A	18.551335510207196	C11H13NO5	[M + H]+	XNPGBDJTEBCMHA	InChI=1S/C11H13NO5/c1-11(2,3)17-10(13)16-9-6-4-8(5-7-9)12(14)15/h4-7H,1-3H3	tert-butyl 4-nitrophenyl carbonate	CC(C)(C)OC(=O)OC1=CC=C(C=C1)[N+](=O)[O-]	2.85999846	83324;45038528	PubChem:(83324 45038528);NORMAN:(NS00024256)	262146	240.08665	178.48	2195_group2_sirius_3640	3640
2737	1	1	1	1	0.19928065779907608	-45.593105889581516	N/A	45.54293946747962	C14H26O3	[M + H]+	FCMLVMXRWKFUTG	InChI=1S/C14H26O3/c1-2-3-4-5-6-7-10-13(15)11-8-9-12-14(16)17/h2-12H2,1H3,(H,16,17)	6CO Myristic acid	CCCCCCCCC(=O)CCCCC(=O)O	3.5999999	454063	COCONUT:(CNP0241941);HMDB:(30982);Natural Products:(UNPD113426);PubChem:(454063);SuperNatural:(SN00271145);PubChem class - bio and metabolites;PubMed	19955786	243.19587	419.44625	5962_group2_sirius_15713	15713
2738	1	1	1	1	0.19919498401002614	-64.34673584524211	N/A	68.4673239708549	C10H14O4	[M + H3N + H]+	MKPZLFSGCUYQEY	InChI=1S/C10H14O4/c1-7-6-9(12)3-2-8(11)4-5-10(13)14-7/h2-5,7-9,11-12H,6H2,1H3	Modiolide A	CC1CC(C=CC(C=CC(=O)O1)O)O	0.300000012	639693;643697;11805681;10442710;21777011;22298548;26176708;44715397;51693579;51693580;51693581;51693582;73110369;101170708;101170709;123677166	COCONUT:(CNP0127764);KNApSAcK:(39778);Natural Products:(UNPD122440 UNPD16536 UNPD60405);PubChem:(639693 643697 11805681 10442710 21777011 22298548 26176708 44715397 51693579 51693580 51693581 51693582 73110369 101170708 101170709 123677166);SuperNatural:(SN00033414 SN00033413 SN00033411 SN00036951 SN00036950 SN00036949 SN00033412 SN00036948 SN00375669);ZINC bio:(ZINC14594567 ZINC14594568 ZINC14594569 ZINC14594570 ZINC35458088 ZINC35458091 ZINC35458095 ZINC35458099);additional;MeSH:(639693 643697);Training Set;PubMed	3727446	216.12305	126.5992078404897	1585_group2_sirius_1176	1176
2739	1	1	1	1	0.1991639517432002	-120.25992010601152	N/A	33.318280442229934	C12H12O4	[M + H3N + H]+	GBYDSYPGGDKWGZ	InChI=1S/C12H12O4/c1-7-4-12(13)16-9-6-11(15-3)10(14-2)5-8(7)9/h4-6H,1-3H3	4-Methyl-6,7-dimethoxycoumarin	CC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	2.3337245	77966;129787946	COCONUT:(CNP0202064);Natural Products:(UNPD115068);PubChem:(77966 129787946);SuperNatural:(SN00001122);CHEBI:(143731);ZINC bio:(ZINC00140178);additional;Training Set;PubMed;KEGG Mine	8593662050	238.10732	162.4710975646973	1823_group2_sirius_2827	2827
