id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
3138_example_sirius_3772	C13H24O5	[M - H4O2 + H]+	C13H20O3	Fatty acids	0.6206339001655579	Fatty Acids and Conjugates	0.5121361017227173	Hydroxy fatty acids	0.5125742554664612	Medium-chain hydroxy acids and derivatives	0.5879398584365845			Medium-chain hydroxy acids and derivatives	0.5879398584365845	Hydroxy acids and derivatives	0.7637806534767151	Organic acids and derivatives	0.9963563680648804	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3772
3139_example_sirius_13318	C28H52O5	[M + Na]+	C28H52O5	Terpenoids	0.7393613457679749	Diterpenoids	0.08696527779102325	Baccharane triterpenoids	0.28644683957099915	Fatty Acyls	0.7978231906890869					Fatty Acyls	0.7978231906890869	Lipids and lipid-like molecules	0.9762842059135437	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13318
3140_example_sirius_247	C17H22N2O7	[M + H]+	C17H22N2O7	Amino acids and Peptides	0.5801582336425781	Tryptophan alkaloids	0.45156630873680115	Simple indole alkaloids	0.47900891304016113	Glycosyl-amino acids	0.5308243632316589	Amino acids and derivatives	0.9582669734954834	Amino acids, peptides, and analogues	0.957084596157074	Carboxylic acids and derivatives	0.9007900953292847	Organic acids and derivatives	0.9093181490898132	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Glycosyl-amino acids; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; Substituted pyrroles; Polyols; Alpha amino acids; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Indoles; 1-pyranosylindoles; Nucleoside and nucleotide analogues; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; N-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	247
3141_example_sirius_1507	C14H26O5	[M + Na]+	C14H26O5	Fatty acids	0.8872977495193481	Fatty Acids and Conjugates	0.3160848915576935	Hydroxy fatty acids	0.5285000205039978	Fatty acid esters	0.6232802271842957			Fatty acid esters	0.6232802271842957	Fatty Acyls	0.9472348093986511	Lipids and lipid-like molecules	0.9806969165802002	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1507
3142_example_sirius_2854	C10H17NO2	[M + H]+	C10H17NO2	Alkaloids	0.4764266014099121	Ornithine alkaloids	0.4659997224807739	Aminoacids	0.3154665529727936	Amino acids	0.9331194758415222	Amino acids and derivatives	0.8827375173568726	Amino acids, peptides, and analogues	0.8829101324081421	Carboxylic acids and derivatives	0.9304470419883728	Organic acids and derivatives	0.9619007110595703	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2854
3143_example_sirius_2605	C13H24O4	[M + Na]+	C13H24O4	Terpenoids	0.7270385026931763	Monoterpenoids	0.40170547366142273	Open-chain polyketides	0.42389005422592163	Prenol lipids	0.5578044652938843					Prenol lipids	0.5578044652938843	Lipids and lipid-like molecules	0.7689155340194702	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2605
3144_example_sirius_3133	C19H14O3	[M + H]+	C19H14O3	Polyketides	0.8093944191932678	Naphthalenes	0.44450804591178894	Naphthoquinones	0.35061022639274597	Tanshinones, isotanshinones, and derivatives	0.5085540413856506	Tanshinones, isotanshinones, and derivatives	0.5085540413856506	Diterpenoids	0.15764528512954712	Prenol lipids	0.15575478971004486	Lipids and lipid-like molecules	0.04649531841278076	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Tetralins; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Quinones; Tanshinones, isotanshinones, and derivatives; Cyclic ketones; Aryl ketones; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3133
3145_example_sirius_9812	C17H28O2	[M + H]+	C17H28O2	Fatty acids	0.9620969295501709	Fatty Acids and Conjugates	0.5087997913360596	Unsaturated fatty acids	0.7243966460227966	Lineolic acids and derivatives	0.7008049488067627			Lineolic acids and derivatives	0.7008049488067627	Fatty Acyls	0.9683585166931152	Lipids and lipid-like molecules	0.980751633644104	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Fatty alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9812
3147_example_sirius_6195	C26H43NO5	[M - H4O2 + H]+	C26H39NO3	Terpenoids	0.9991222023963928	Steroids	0.999997615814209	Cholane steroids	0.9983435869216919	Glycinated bile acids and derivatives	0.9999626874923706	Glycinated bile acids and derivatives	0.9999626874923706	Bile acids, alcohols and derivatives	0.9999994039535522	Steroids and steroid derivatives	0.9999203681945801	Lipids and lipid-like molecules	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Dihydroxy bile acids, alcohols and derivatives; Carboxylic acid derivatives; N-acyl amines; Glycinated bile acids and derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; N-acyl-alpha amino acids; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	6195
3148_example_sirius_5853	C21H34O9	[M + H3N + H]+	C21H37NO9	Polyketides	0.7975801229476929	Macrolides	0.34077125787734985	Macrolide lactones	0.23088903725147247	Tricarboxylic acids and derivatives	0.5286303162574768			Tricarboxylic acids and derivatives	0.5286303162574768	Carboxylic acids and derivatives	0.9926224946975708	Organic acids and derivatives	0.9927307963371277	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5853
3150_example_sirius_3497	C8H10O3	[M + H]+	C8H10O3	Polyketides	0.7275552153587341	Phenylpropanoids (C6-C3)	0.2229986935853958	Cinnamic acids and derivatives	0.17543907463550568	Methoxyphenols	0.5688897371292114			Methoxyphenols	0.5688897371292114	Phenols	0.28393393754959106	Benzenoids	0.43523648381233215	Organic compounds; Ketones; Alkyl aryl ethers; Methoxyphenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3497
3151_example_sirius_6368	C15H26O4	[M + H]+	C15H26O4	Fatty acids	0.8337884545326233	Fatty esters	0.21841174364089966	Dicarboxylic acids	0.2188643366098404	Unsaturated fatty acids	0.5065658688545227	Unsaturated fatty acids	0.5065658688545227	Fatty acids and conjugates	0.40872347354888916	Fatty Acyls	0.8293554186820984	Lipids and lipid-like molecules	0.812788724899292	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6368
3152_example_sirius_2294	C20H32O6	[M + H]+	C20H32O6	Terpenoids	0.5151079297065735	Eicosanoids	0.7069945931434631	Prostaglandins	0.3530007302761078	Long-chain fatty acids	0.6348516941070557	Long-chain fatty acids	0.6348516941070557	Fatty acids and conjugates	0.7018836140632629	Fatty Acyls	0.8810451626777649	Lipids and lipid-like molecules	0.9726718664169312	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hemiacetals; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2294
3153_example_sirius_3808	C11H14O	[M + H]+	C11H14O	Shikimates and Phenylpropanoids	0.5468116402626038	Phenylpropanoids (C6-C3)	0.39151543378829956	Menthane monoterpenoids	0.26705315709114075	Styrenes	0.5760207176208496			Styrenes	0.5760207176208496	Benzene and substituted derivatives	0.9981755018234253	Benzenoids	0.9997650980949402	Organic compounds; Styrenes; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3808
3155_example_sirius_8529	C24H42O4	[M + Na]+	C24H42O4	Terpenoids	0.950292706489563	Diterpenoids	0.9462908506393433	Labdane diterpenoids	0.43407198786735535	Diterpenoids	0.8398134708404541			Diterpenoids	0.8398134708404541	Prenol lipids	0.833242654800415	Lipids and lipid-like molecules	0.9332622289657593	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Diterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8529
3157_example_sirius_9986	C25H32O8	[M + Na]+	C25H32O8	Terpenoids	0.7379767894744873	Triterpenoids	0.4461918771266937	Limonoids	0.29705706238746643	Dioxepanes	0.5056697130203247					Dioxepanes	0.5056697130203247	Organoheterocyclic compounds	0.9943267703056335	Organic compounds; Organoheterocyclic compounds; Lactones; Furans; Pyrans; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Tetrahydrofurans; Dioxepanes; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9986
3159_example_sirius_8402	C21H33N5O2	[M + H]+	C21H33N5O2	Alkaloids	0.9725032448768616	Ornithine alkaloids	0.347952276468277	Purine alkaloids	0.22575777769088745	Aminopyrimidines and derivatives	0.6634457111358643	Aminopyrimidines and derivatives	0.6634457111358643	Pyrimidines and pyrimidine derivatives	0.6706443428993225	Diazines	0.6289927959442139	Organoheterocyclic compounds	0.9999555349349976	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Trialkylamines; Amines; Tertiary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8402
3160_example_sirius_1351	C14H23NO5	[M + H]+	C14H23NO5	Alkaloids	0.43845266103744507	Small peptides	0.4684092402458191	Pyrrolidine alkaloids	0.38108813762664795	N-acyl-alpha amino acids and derivatives	0.5950661897659302	Amino acids and derivatives	0.9236626625061035	Amino acids, peptides, and analogues	0.9261115193367004	Carboxylic acids and derivatives	0.9984184503555298	Organic acids and derivatives	0.9998027682304382	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1351
3162_example_sirius_11852	C19H40O4	[M + H]+	C19H40O4	Fatty acids	0.993916928768158	Glycerolipids	0.9489514827728271	Monoacylglycerols	0.9565765261650085	Fatty Acyls	0.6789284944534302					Fatty Acyls	0.6789284944534302	Lipids and lipid-like molecules	0.8616825342178345	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11852
3163_example_sirius_7351	C14H22O3	[M - H2O + H]+	C14H20O2	Terpenoids	0.9620657563209534	Apocarotenoids	0.5127805471420288	Apocarotenoids (β-)	0.06186779588460922	Sesquiterpenoids	0.7829844951629639			Sesquiterpenoids	0.7829844951629639	Prenol lipids	0.717161238193512	Lipids and lipid-like molecules	0.718087911605835	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7351
3164_example_sirius_6490	C13H16O4	[M + Na]+	C13H16O4	Shikimates and Phenylpropanoids	0.6290942430496216	Chromanes	0.22618503868579865	Chromones	0.1292068213224411	Anisoles	0.6332194209098816			Anisoles	0.6332194209098816	Phenol ethers	0.7718590497970581	Benzenoids	0.9793775677680969	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	6490
3165_example_sirius_6031	C22H30O4	[M + H]+	C22H30O4	Polyketides	0.5916598439216614	Meroterpenoids	0.34886714816093445	Decalins with side chains	0.2470976710319519	Salicylic acid and derivatives	0.5198438167572021	Hydroxybenzoic acid derivatives	0.7389422059059143	Benzoic acids and derivatives	0.8368086218833923	Benzene and substituted derivatives	0.31015291810035706	Benzenoids	0.8375024795532227	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Monoterpenoids; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6031
3166_example_sirius_13760	C18H34O	[M + H]+	C18H34O	Terpenoids	0.5221192240715027	Diterpenoids	0.1135370135307312	Fatty alcohols	0.3217568099498749	Long-chain fatty alcohols	0.8814952969551086	Long-chain fatty alcohols	0.8814952969551086	Fatty alcohols	0.8634544610977173	Fatty Acyls	0.8600068092346191	Lipids and lipid-like molecules	0.8635313510894775	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13760
3167_example_sirius_1100	C9H12O2	[M + H]+	C9H12O2	Fatty acids	0.6776215434074402	Fatty esters	0.8408907055854797	Lactones	0.9161674976348877	Carboxylic acid esters	0.9208979606628418	Carboxylic acid esters	0.9208979606628418	Carboxylic acid derivatives	0.8936717510223389	Carboxylic acids and derivatives	0.7375254034996033	Organic acids and derivatives	0.6138477325439453	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1100
3169_example_sirius_11074	C20H40O4	[M + Na]+	C20H40O4	Fatty acids	0.9651176929473877	Octadecanoids	0.21682560443878174	Prostaglandins	0.8497357368469238	Long-chain fatty acids	0.8272901773452759	Long-chain fatty acids	0.8272901773452759	Fatty acids and conjugates	0.8164172172546387	Fatty Acyls	0.9845073223114014	Lipids and lipid-like molecules	0.982624351978302	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11074
3170_example_sirius_12475	C19H34O6	[M + H]+	C19H34O6	Terpenoids	0.44191381335258484	Sesquiterpenoids	0.589106559753418	Dicarboxylic acids	0.3943164646625519	Lipids and lipid-like molecules	0.5194390416145325							Lipids and lipid-like molecules	0.5194390416145325	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12475
3171_example_sirius_10364	C29H48O10	[M + H3N + H]+	C29H51NO10	Polyketides	0.7751540541648865	Polyethers	0.5206644535064697	Macrotetrolides	0.9195893406867981	Macrolides and analogues	0.7943151593208313					Macrolides and analogues	0.7943151593208313	Phenylpropanoids and polyketides	0.7034831643104553	Organic compounds; Organoheterocyclic compounds; Lactones; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10364
3172_example_sirius_12394	C20H38O3	[M + H]+	C20H38O3	Fatty acids	0.8378573060035706	Fatty Acids and Conjugates	0.2683085501194	Fatty alcohols	0.2956758737564087	Diterpenoids	0.5033514499664307			Diterpenoids	0.5033514499664307	Prenol lipids	0.2767396867275238	Lipids and lipid-like molecules	0.9853846430778503	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12394
3174_example_sirius_11039	C25H52O7	[M + H3N + H]+	C25H55NO7	Fatty acids	0.9906690120697021	Glycerolipids	0.9715667963027954	Triacylglycerols	0.7588264346122742	Polyethylene glycols	0.9603224992752075	Dialkyl ethers	0.99471116065979	Ethers	0.9979478716850281	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11039
3176_example_sirius_11387	C12H22O2	[M + H]+	C12H22O2	Fatty acids	0.9362885355949402	Fatty esters	0.9660890102386475	Wax monoesters	0.8449673056602478	Carboxylic acid esters	0.9973128437995911	Carboxylic acid esters	0.9973128437995911	Carboxylic acid derivatives	0.997738242149353	Carboxylic acids and derivatives	0.9978511333465576	Organic acids and derivatives	0.9996383190155029	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11387
3177_example_sirius_6331	C21H36O9	[M + Na]+	C21H36O9	Fatty acids	0.6731003522872925	Fatty Acids and Conjugates	0.27226465940475464	Macrotetrolides	0.33801883459091187	Beta hydroxy acids and derivatives	0.7132912278175354			Beta hydroxy acids and derivatives	0.7132912278175354	Hydroxy acids and derivatives	0.6557399034500122	Organic acids and derivatives	0.9999864101409912	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Beta hydroxy acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6331
3178_example_sirius_129	C8H11N2O5P	[M + H]+	C8H11N2O5P	Amino acids and Peptides	0.2604673206806183	Nicotinic acid alkaloids	0.3381684124469757	Pyridine alkaloids	0.38348594307899475	Pyrimidones	0.5517297983169556	Pyrimidones	0.5517297983169556	Pyrimidines and pyrimidine derivatives	0.6964250206947327	Diazines	0.7499938607215881	Organoheterocyclic compounds	0.9466428160667419	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Carboxylic acids; Diazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	129
3181_example_sirius_8633	C16H24O2	[M + H]+	C16H24O2	Terpenoids	0.87030029296875	Sesquiterpenoids	0.5419146418571472	Cannabinoids	0.23569758236408234	1-hydroxy-2-unsubstituted benzenoids	0.7778283953666687			1-hydroxy-2-unsubstituted benzenoids	0.7778283953666687	Phenols	0.8211724162101746	Benzenoids	0.7658087015151978	Organic compounds; Alcohols and polyols; Phenols; Primary alcohols; Organooxygen compounds; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	8633
3182_example_sirius_1424	C11H14O5	[M + H]+	C11H14O5	Polyketides	0.781277596950531	Cyclic polyketides	0.6484055519104004	2-pyrone derivatives	0.9692846536636353	Pyranones and derivatives	0.6023303866386414			Pyranones and derivatives	0.6023303866386414	Pyrans	0.572974681854248	Organoheterocyclic compounds	0.9758478999137878	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Vinylogous esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1424
3183_example_sirius_11588	C32H56O5	[M + H]+	C32H56O5	Terpenoids	0.9421684145927429	Triterpenoids	0.9622799158096313	Acyclic triterpenoids	0.18896201252937317	Triterpenoids	0.9344729781150818			Triterpenoids	0.9344729781150818	Prenol lipids	0.9439060091972351	Lipids and lipid-like molecules	0.9375135898590088	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Polyols; Tetrahydrofurans; 3-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11588
3185_example_sirius_1253	C11H14O	[M + H]+	C11H14O	Shikimates and Phenylpropanoids	0.2664145827293396	Phenylpropanoids (C6-C3)	0.6820379495620728	Menthane monoterpenoids	0.5151563286781311	Benzene and substituted derivatives	0.9683443307876587					Benzene and substituted derivatives	0.9683443307876587	Benzenoids	0.9959855675697327	Organic compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1253
3186_example_sirius_1665	C13H22O3	[M - H2O + H]+	C13H20O2	Terpenoids	0.5833138227462769	Octadecanoids	0.5254814028739929	Jasmonic acids	0.290419340133667	Lineolic acids and derivatives	0.553389847278595			Lineolic acids and derivatives	0.553389847278595	Fatty Acyls	0.6013666987419128	Lipids and lipid-like molecules	0.8075917959213257	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Lineolic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1665
