confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
1963	1	1	3	3	0.2527299603595272	-23.14400801024269	N/A	187.06500080937175	C16H30O4	[M - H4O2 + H]+	QQHJDPROMQRDLA	InChI=1S/C16H30O4/c17-15(18)13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(19)20/h1-14H2,(H,17,18)(H,19,20)	Thapsate	C(CCCCCCCC(=O)O)CCCCCCC(=O)O	4.85819197	10459;7058076;56845954	HMDB:(672);SuperNatural:(SN00393624 SN00005684);ZINC bio:(ZINC03861298);additional;MeSH:(10459);Plantcyc:(CPD-10511);PubMed;NORMAN:(NS00015590);COCONUT:(CNP0176315 CNP0211094);KNApSAcK:(7429);Natural Products:(UNPD38037);PubChem:(10459 7058076 56845954);CHEBI:(73722 76276);PubChem class - bio and metabolites;KEGG:(C19615);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10511)	88009086	251.20059	254.3585202920437	3367_example_sirius_7112	7112
1964	1	3	1	4	0.2526279471345357	-32.86213371190451	N/A	53.537394431326405	C7H16O7	[M + H3N + H]+	OXQKEKGBFMQTML	InChI=1S/C7H16O7/c8-1-3(10)5(12)7(14)6(13)4(11)2-9/h3-14H,1-2H2	Heptitol	C(C(C(C(C(C(CO)O)O)O)O)O)O	-3.16376257	101748;441436;441439;7067854;7067855;12314114;12314115;16738719;22811428;23591264;25749205;88125429;88520813;88835649;87483282;87963114;135384988	HMDB:(33750);SuperNatural:(SN00390768 SN00325353 SN00024265 SN00006626 SN00024297 SN00024271);ZINC bio:(ZINC03979006 ZINC17780060 ZINC17952732 ZINC18120313);additional;MeSH:(101748 441436);PubMed;NORMAN:(NS00042859);COCONUT:(CNP0212096);KNApSAcK:(1167);Natural Products:(UNPD37109 UNPD48926 UNPD12798 UNPD75818);PubChem:(101748 441436 441439 7067854 7067855 12314114 12314115 16738719 22811428 23591264 25749205 88125429 88520813 88835649 87483282 87963114 135384988);YMDB Mine;CHEBI:(10017 8029);PubChem class - bio and metabolites;KEGG:(C08260 C08255);Training Set;Biocyc:(CPD-19829)	34380507518	230.12175	52.465625	2979_example_sirius_384	384
1965	1	3	1	9	0.25248090371475046	-139.0882441903626	N/A	3.5	C34H52O6	[M + Na]+	ALRXJQODPMIUEI	InChI=1S/C34H52O6/c1-21(35)39-20-31(6)25-11-14-33(8)26(30(25,5)13-12-27(31)40-22(2)36)10-9-23-24-19-29(3,4)15-17-34(24,28(37)38)18-16-32(23,33)7/h9,24-27H,10-20H2,1-8H3,(H,37,38)	Diacetylhederagenin	CC(=O)OCC1(C2CCC3(C(C2(CCC1OC(=O)C)C)CC=C4C3(CCC5(C4CC(CC5)(C)C)C(=O)O)C)C)C	7.4000001	6426765;14191851;14191853;21308434	COCONUT:(CNP0111862);Natural Products:(UNPD30867);PubChem:(6426765 14191851 14191853 21308434);SuperNatural:(SN00314382)	3178498	579.36158	281.31	158_example_sirius_8457	8457
1966	1	1	1	1	0.2524805402317955	-141.13057836457344	N/A	17.84486534047859	C15H22O6	[M + H]+	XFEPOPDXVCDJNH	InChI=1S/C15H22O6/c1-8-4-5-10(6-11(8)16)15(3,21)7-12(17)13(18)9(2)14(19)20/h4,10,12-13,17-18,21H,2,5-7H2,1,3H3,(H,19,20)	null	CC1=CCC(CC1=O)C(C)(CC(C(C(=C)C(=O)O)O)O)O	0.603983045	""	COCONUT:(CNP0303451);Natural Products:(UNPD59913);SuperNatural:(SN00268186)	3178496	299.14796	150.84110747074908	4662_example_sirius_1861	1861
1967	1	1	2	2	0.25242795818822034	-39.63563175708017	N/A	67.26116851019171	C10H14O4	[M - H2O + H]+	MYYSSKJPRXUJHE	InChI=1S/C10H14O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h3-8H2,(H,11,12)(H,13,14)	5-Decynedioic acid	C(CC#CCCCC(=O)O)CC(=O)O	0.899999976	151135	PubChem:(151135);MeSH:(151135)	6	181.08581	169.9709375	1533_example_sirius_2719	2719
1968	1	1	1	1	0.2523083103337378	-71.93078629930108	N/A	134.5200778397933	C9H16O4	[M - H4O2 + H]+	BDJRBEYXGGNYIS	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Acnederm	C(CCCC(=O)O)CCCC(=O)O	1.71370327	2266;3801344;19347555;56933547;72735488;71309726;87110957	HMDB:(784);PubChem class - food;SuperNatural:(SN00386191 SN00002167);ZINC bio:(ZINC01531036);additional;HSDB:(123-99-9);MeSH:(2266);Plantcyc:(CPD0-1265);PubMed;NORMAN:(NS00011498);COCONUT:(CNP0086335 CNP0225848);KNApSAcK:(45634);Natural Products:(UNPD104030);PubChem:(2266 3801344 19347555 56933547 72735488 71309726 87110957);CHEBI:(48131 78208);PubChem class - bio and metabolites;KEGG:(C08261);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-1265)	255781758	153.09099	196.31036577128793	3107_example_sirius_4000	4000
1969	1	1	1	1	0.2520055723418806	-98.66831063694372	N/A	137.0795622351236	C11H18O4	[M + H]+	ZHNHBUOFMLNZNN	InChI=1S/C11H18O4/c1-2-3-4-5-6-8-7-9(10(12)13)11(14)15-8/h8-9H,2-7H2,1H3,(H,12,13)	null	CCCCCCC1CC(C(=O)O1)C(=O)O	3.5	10375946	COCONUT:(CNP0003551);HMDB:(30984);PubChem:(10375946);PubChem class - bio and metabolites	18874378	215.12794	144.67165802024306	1413_example_sirius_1475	1475
1970	1	3	1	4	0.2519772889347519	-132.58600583493111	N/A	8.63933662454761	C17H28O5	[M + H3N + H]+	DZDNPOJNGAMWJD	InChI=1S/C17H28O5/c1-10(18)22-13-11(15(2,3)20)6-8-16(4)12(19)7-9-17(5,21)14(13)16/h11,13-14,20-21H,6-9H2,1-5H3	6beta-Acetoxy-4alpha,11-dihydroxyeudesman-1-one	CC(=O)OC1C(CCC2(C1C(CCC2=O)(C)O)C)C(C)(C)O	0.899999976	636656;15756295;22297299;44631132	PubChem:(636656 15756295 22297299 44631132);COCONUT:(CNP0197801)	2097154	330.22688	163.9865625	4480_example_sirius_2419	2419
1971	1	1	1	5	0.25188854011656725	-77.40715728818331	N/A	26.27790981153042	C25H52O7	[M + H3N + H]+	GDLHTTMISPHZCZ	InChI=1S/C25H52O7/c1-2-3-4-5-6-7-8-9-10-11-12-14-27-16-18-29-20-22-31-24-25-32-23-21-30-19-17-28-15-13-26/h26H,2-25H2,1H3	Tridecylhexaethoxylate	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO	4.55957603	120461	PubChem:(120461);PubChem class - safety and toxic	67108866	482.40538	321.710390625	34_example_sirius_9861	9861
1972	1	1	1	1	0.2518766206552628	-96.52195162129462	N/A	58.0903783695443	C16H24O2	[M + H]+	WGJPGMJLARWHRK	InChI=1S/C16H24O2/c1-10(17)11-8-12(15(2,3)4)14(18)13(9-11)16(5,6)7/h8-9,18H,1-7H3	CBMicro_019190	CC(=O)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C	4.5999999	616296;100937773	NORMAN:(NS00010297);PubChem class - safety and toxic;PubChem:(616296 100937773);PubMed	67371074	249.18514	322.69353342383295	48_example_sirius_9784	9784
1973	1	1	2	2	0.2517519527385636	-93.86333265980794	N/A	12.79035966909232	C23H38O5	[M - H2O + H]+	PAYNQYXOKJDXAV	InChI=1S/C23H38O5/c1-2-13-23(14-8-15-23)21(26)11-7-10-18-17(19(24)16-20(18)25)9-5-3-4-6-12-22(27)28/h7,10,17-18,20-21,25-26H,2-6,8-9,11-16H2,1H3,(H,27,28)	butaprost acid	CCCC1(CCC1)C(CC=CC2C(CC(=O)C2CCCCCCC(=O)O)O)O	4.56816387	25886893;35021639;35021643;35021645;35026541;35026546;44304181;44444718;53394152;60003579;71684379;71031890;70850164;90817580;91363315;91407105	COCONUT:(CNP0305887);PubChem:(25886893 35021639 35021643 35021645 35026541 35026546 44304181 44444718 53394152 60003579 71684379 71031890 70850164 90817580 91363315 91407105);additional;PubChem class - bio and metabolites;Training Set;PubMed	19415106	377.26874	301.40625	3350_example_sirius_9120	9120
1974	1	1	1	4	0.2517486558837843	-88.85991030942299	N/A	19.62157514282014	C28H48O4	[M + H]+	CSEIKYIGVBFUKD	InChI=1S/C28H48O4/c1-16(2)17(3)7-8-18(4)20-9-10-21-23-22(12-13-26(20,21)5)27(6)14-11-19(29)15-28(27,32)25(31)24(23)30/h16,18-25,29-32H,3,7-15H2,1-2,4-6H3	(3S,6R,7R,10R,13R,17R)-10,13-dimethyl-17-(6-methyl-5-methylideneheptan-2-yl)-1,2,3,4,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthrene-3,5,6,7-tetrol	CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2C(C(C4(C3(CCC(C4)O)C)O)O)O)C	6.0999999	11037703;21776461	COCONUT:(CNP0356558);Natural Products:(UNPD166289);PubChem:(11037703 21776461);SuperNatural:(SN00282187);PubMed	3178562	449.36315	414.0778125	4788_example_sirius_13678	13678
1975	1	3	1	10	0.2517445052407342	-242.5353546783233	N/A	34.69594762102699	C30H42O11	[M + Na]+	AXUYMUBJXHVZEL	InChI=1S/C30H42O11/c1-27-8-5-19-20(30(27,38)11-7-18(27)16-2-3-22(33)39-14-16)6-10-29(37)12-17(4-9-28(19,29)15-32)40-26-25(36)24(35)23(34)21(13-31)41-26/h2-3,14-15,17-21,23-26,31,34-38H,4-13H2,1H3	Hellebrigenin-D-glucose	CC12CCC3C(C1(CCC2C4=COC(=O)C=C4)O)CCC5(C3(CCC(C5)OC6C(C(C(C(O6)CO)O)O)O)C=O)O	0.981384993	3055779;102003565;101423034;133568493	COCONUT:(CNP0250570);Natural Products:(UNPD79161 UNPD224884);PubChem:(3055779 102003565 101423034 133568493);SuperNatural:(SN00038981);ZINC bio:(ZINC44281750);additional;PubChem class - safety and toxic;Training Set;PubMed	70836290	601.26604	250.7626296777513	5158_example_sirius_6956	6956
1976	1	1	1	1	0.25165150149223225	-132.26035119920545	N/A	16.013903021274217	C17H26O6	[M + H3N + H]+	VOWGEZVKTJIMKD	InChI=1S/C17H26O6/c1-9(2)13-11(21-10(3)19)7-17(8-18)12(22-17)5-6-16(4)15(23-16)14(13)20/h8-9,11-15,20H,5-7H2,1-4H3	null	CC(C)C1C(CC2(C(O2)CCC3(C(C1O)O3)C)C=O)OC(=O)C	1.0	11255850;102397902	COCONUT:(CNP0294431);KNApSAcK:(42887);Natural Products:(UNPD149895);PubChem:(11255850 102397902);SuperNatural:(SN00257852)	3178514	344.207	212.235	2625_example_sirius_4920	4920
1977	1	1	2	2	0.25163375606367383	-81.65443246001486	N/A	18.968082984351053	C13H22O5	[M - H4O2 + H]+	IHXYKFGTYWAXBZ	InChI=1S/C13H22O5/c1-2-3-4-5-6-7-8-10(13(17)18)11(14)9-12(15)16/h2,10-11,14H,1,3-9H2,(H,15,16)(H,17,18)	null	C=CCCCCCCC(C(CC(=O)O)O)C(=O)O	2.29999995	85471565	PubChem:(85471565);COCONUT:(CNP0204099)	2097154	223.13303	215.41000000000003	1794_example_sirius_5211	5211
1978	1	3	1	8	0.2515533545014526	-136.34434479886056	N/A	14.61991164757284	C26H46N6O9	[M + H3N + H]+	YFTZTBCYCUDVKE	InChI=1S/C26H46N6O9/c1-12(2)8-17(24(39)30-19(10-20(35)36)23(38)28-14(5)11-33)29-25(40)18(9-13(3)4)31-26(41)21(16(7)34)32-22(37)15(6)27/h11-19,21,34H,8-10,27H2,1-7H3,(H,28,38)(H,29,40)(H,30,39)(H,31,41)(H,32,37)(H,35,36)	null	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(C)C=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C)N	-3.20000005	122235243	PubChem:(122235243);PubChem class - bio and metabolites	16777218	604.36933	302.4369596815109	2941_example_sirius_9183	9183
1979	1	1	1	12	0.25149950810952454	-306.347418512034	N/A	7.100874715519787	C32H61NO8	[M + H]+	LCEXEEHGNKGJES	InChI=1S/C32H61NO8/c1-3-5-7-9-10-11-12-13-14-15-16-18-19-21-26(35)25(33-28(36)22-20-17-8-6-4-2)24-40-32-31(39)30(38)29(37)27(23-34)41-32/h19,21,25-27,29-32,34-35,37-39H,3-18,20,22-24H2,1-2H3,(H,33,36)	Galactosyl-C8-ceramide-3H	CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCC)O	6.9000001	11721259;22457506;24970285;46891731;46891732;54025975;57370092;56927988;59819279;58312002;70678688;101070341;101255687;101255689;123866964;136212667;136212680;136212681	PubChem:(11721259 22457506 24970285 46891731 46891732 54025975 57370092 56927988 59819279 58312002 70678688 101070341 101255687 101255689 123866964 136212667 136212680 136212681);CHEBI:(65222 64109)	34	588.4471	376.2096875	72_example_sirius_12043	12043
1980	1	1	1	3	0.25137402824227373	-127.67288372681169	N/A	29.514733960881166	C22H46O6	[M + H3N + H]+	LAPRIVJANDLWOK	InChI=1S/C22H46O6/c1-2-3-4-5-6-7-8-9-10-11-13-24-15-17-26-19-21-28-22-20-27-18-16-25-14-12-23/h23H,2-22H2,1H3	Laureth-5	CCCCCCCCCCCCOCCOCCOCCOCCOCCO	4.21102762	18281;132583015	NORMAN:(NS00013818);COCONUT:(CNP0082144);PubChem:(18281 132583015);CHEBI:(91323);MeSH:(18281);PubChem class - safety and toxic;PubMed;KEGG Mine	8659402854	424.36314	335.7530059814453	3843_example_sirius_10344	10344
1981	1	1	3	3	0.251328058291269	-73.10176174691277	N/A	26.046441711300517	C13H16O3	[M + H]+	DOQWHEUDAHLEPT	InChI=1S/C13H16O3/c14-12(11-7-3-1-4-8-11)9-5-2-6-10-13(15)16/h1,3-4,7-8H,2,5-6,9-10H2,(H,15,16)	6-Benzoylhexanoic acid	C1=CC=C(C=C1)C(=O)CCCCCC(=O)O	2.29999995	344830;6992947	PubChem:(344830 6992947);PubChem class - safety and toxic	67108866	221.11738	288.8375	436_example_sirius_8758	8758
1982	1	1	1	3	0.2512217975935328	-98.8060371769777	N/A	14.932923985182224	C18H38O5	[M + H3N + H]+	ASMWIUUCZFNLHL	InChI=1S/C18H38O5/c1-2-3-4-5-6-7-8-9-11-20-13-15-22-17-18-23-16-14-21-12-10-19/h19H,2-18H2,1H3	Decyltetraglycol	CCCCCCCCCCOCCOCCOCCOCCO	3.41326642	526715	MeSH:(526715);PubChem:(526715);PubMed;PubChem class - bio and metabolites	16777286	352.30608	317.955	1864_example_sirius_9755	9755
1983	1	1	3	8	0.2508656067908231	-51.516606720167005	N/A	63.534827682324945	C15H22O9	[M - H4O2 + H]+	NBLLRWANAFOKON	InChI=1S/C15H22O9/c1-20-8-4-7(5-9(21-2)14(8)22-3)23-15-13(19)12(18)11(17)10(6-16)24-15/h4-5,10-13,15-19H,6H2,1-3H3	3,4,5-trimethoxyphenyl beta-glucopyranoside	COC1=CC(=CC(=C1OC)OC)OC2C(C(C(C(O2)CO)O)O)O	-0.399493814	636454;13922637;13922638;10382966;15939206;57487848;57997987;70943551;70943575	HMDB:(41189);SuperNatural:(SN00028427 SN00228744);ZINC bio:(ZINC31155414);additional;PubMed;COCONUT:(CNP0210469);KNApSAcK:(34384);Natural Products:(UNPD73257 UNPD159635);PubChem:(636454 13922637 13922638 10382966 15939206 57487848 57997987 70943551 70943575);CHEBI:(68966);PubChem class - bio and metabolites;Training Set	20504698	311.1124	128.86535212213298	4288_example_sirius_1036	1036
1984	1	1	3	3	0.2507772174731649	-87.6656960267657	N/A	83.05327110939794	C22H38O4	[M - H2O + H]+	MKFXSITYYDXRME	InChI=1S/C22H38O4/c1-4-5-12-15-20(23)18(2)19(3)21(24)16-13-10-8-6-7-9-11-14-17-22(25)26/h4-17H2,1-3H3,(H,25,26)	null	CCCCCC(=O)C(=C(C)C(=O)CCCCCCCCCCC(=O)O)C	6.31228924	""	COCONUT:(CNP0318489);Natural Products:(UNPD78715)	2129920	349.27405	352.44696438787275	2392_example_sirius_11075	11075
1985	1	1	1	6	0.25070589754320793	-77.65828899824514	N/A	25.057898353532327	C3H8O7P2	[M - H2O + H]+	HGLAYHSJJRYIBI	InChI=1S/C3H8O7P2/c1-2-3-9-12(7,8)10-11(4,5)6/h2H,1,3H2,(H,7,8)(H2,4,5,6)	Epitope ID:153915	C=CCOP(=O)(O)OP(=O)(O)O	-2.0	44363362;85870031	PubChem:(44363362 85870031);PubMed;CHEBI:(62888);Biocyc:(CPD-19707)	2146	200.97267	396.19673828124996	5718_example_sirius_12950	12950
1986	1	1	1	1	0.2506404659283998	-160.263051523223	N/A	24.56479392518962	C13H25NO5	[M + H]+	VYEONLJQPYRKAN	InChI=1S/C13H25NO5/c1-5-6-10(15)7-13(18)19-11(8-12(16)17)9-14(2,3)4/h10-11,15H,5-9H2,1-4H3/p+1	Hydroxyhexanoycarnitine	CCCC(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O	0.300000012	53481624;53481625;76043853;76043854;131801514;131801513	COCONUT:(CNP0247644);PubChem:(53481624 53481625 76043853 76043854 131801514 131801513);CHEBI:(88772);PubChem class - bio and metabolites	18874402	276.18065	148.30374999999998	1728_example_sirius_1669	1669
1987	1	1	1	1	0.25063375730418674	-109.86400374935924	N/A	41.496984200007006	C13H18O3	[M + H3N + H]+	JJRYPZMXNLLZFH	InChI=1S/C13H18O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,16H,8H2,1-4H3	Dehydrovomifoliol	CC1=CC(=O)CC(C1(C=CC(=O)C)O)(C)C	0.5	688492;688494;439748;440265;5280662;101406420	HMDB:(36819);SuperNatural:(SN00036062 SN00036063);ZINC bio:(ZINC00057359 ZINC00057361);MeSH:(688492);PubMed;COCONUT:(CNP0276619);KNApSAcK:(29298);Natural Products:(UNPD147574 UNPD224932 UNPD7294);PubChem:(688492 688494 439748 440265 5280662 101406420);CHEBI:(4372 18429 49177);PubChem class - bio and metabolites;KEGG:(C04223 C02533);Biocyc:(--6-HYDROXY-3-OXO-ALPHA-IONONE)	19966334	240.15924	197.9677783203125	2812_example_sirius_3997	3997
1988	1	1	1	3	0.2506094386410322	-265.7394867864667	N/A	46.58026770732439	C21H32N2O3	[M - H4O2 + H]+	HBPPVBFDVNBDMA	InChI=1S/C21H32N2O3/c1-3-4-5-6-7-8-9-10-11-12-15-26-21(25)23-19-14-13-18(2)20(16-19)22-17-24/h13-14,16H,3-12,15H2,1-2H3,(H,23,25)	Dodecyl (3-isocyanato-4-methylphenyl)-carbamate	CCCCCCCCCCCCOC(=O)NC1=CC(=C(C=C1)C)N=C=O	8.30000019	16205244	PubChem:(16205244);NORMAN:(NS00062271)	262146	325.2276	213.17125	5594_example_sirius_5003	5003
1989	1	1	1	1	0.25055428213864833	-70.25863582264739	N/A	32.6499064901378	C11H20O3	[M + H]+	KBWRWCSRYCKEOR	InChI=1S/C11H20O3/c1-2-3-4-5-6-7-10(12)8-9-11(13)14/h2-9H2,1H3,(H,13,14)	4-oxoundecanoic acid	CCCCCCCC(=O)CCC(=O)O	2.4000001	5282985	COCONUT:(CNP0244204);Natural Products:(UNPD28804);PubChem:(5282985);PubMed	2129986	201.14864	284.72249999999997	1248_example_sirius_8642	8642
1990	1	7	1	10	0.2504823925457745	-448.5262173077289	N/A	24.40091940014073	C45H68N2O6	[M + H3N + H]+	XPVJWCGATZLZPL	InChI=1S/C45H68N2O6/c1-32-15-16-37(27-35-11-8-12-36(26-35)28-43(4,47-29-32)22-25-53-6)33(2)10-7-13-38(31-50)40-18-20-45(42(40)51)41(14-9-24-48)39(34(3)30-49)17-19-44(45,52)21-23-46-5/h7-8,10-13,15,26,30,37,40-42,46-48,50-52H,2,9,14,16-25,27-29,31H2,1,3-6H3	null	CC1=CCC(CC2=CC(=CC=C2)CC(NC1)(C)CCOC)C(=C)C=CC=C(CO)C3CCC4(C3O)C(C(=C(C)C=O)CCC4(CCNC)O)CCCO	6.7623229	""	COCONUT:(CNP0027559 CNP0089034);SuperNatural:(SN00169796)	3145728	750.5361	351.5499974563884	4584_example_sirius_11017	11017
1991	1	3	1	4	0.2503927592632301	-128.46058591677613	N/A	28.12713550541088	C16H22O3	[M + K]+	KZXDTTMFTKLRDV	InChI=1S/C16H22O3/c17-15(14-10-6-5-7-11-14)12-8-3-1-2-4-9-13-16(18)19/h5-7,10-11H,1-4,8-9,12-13H2,(H,18,19)	9-Benzoylnonanoic acid	C1=CC=C(C=C1)C(=O)CCCCCCCCC(=O)O	3.9000001	298877;7004963	PubChem:(298877 7004963);PubChem class - safety and toxic	67108866	301.11877	196.34625	5738_example_sirius_3816	3816
1992	1	2	1	4	0.25024083747425246	-188.31392091248512	N/A	34.63405312998514	C14H12N4O	[M + H]+	HNKGGVGQAVODNJ	InChI=1S/C14H12N4O/c1-9-3-2-4-10(7-9)12-5-6-16-14-11(13(15)19)8-17-18(12)14/h2-8H,1H3,(H2,15,19)	Pyrazolo[1,5-a]pyrimidine-3-carboxamide, 7-(3-methylphenyl)-	CC1=CC(=CC=C1)C2=CC=NC3=C(C=NN23)C(=O)N	1.20000005	15042086;131842068	PubChem:(15042086 131842068);PubMed;PubChem class - bio and metabolites	16777282	253.10894	208.18875	5652_example_sirius_4738	4738
1993	1	1	2	2	0.24979631561316085	-11.099479279790941	N/A	112.53354604271092	C12H24O3	[M - H2O + H]+	ZDHCZVWCTKTBRY	InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	12-OH laurate	C(CCCCCC(=O)O)CCCCCO	3.41712904	79034;9548810;76973410;129010166	HMDB:(2059);SuperNatural:(SN00390326);ZINC bio:(ZINC01531061);additional;MeSH:(79034 9548810);Plantcyc:(CPD-12282);PubMed;NORMAN:(NS00014775);COCONUT:(CNP0001348 CNP0273728);KNApSAcK:(1219);Natural Products:(UNPD122426);PubChem:(79034 9548810 76973410 129010166);YMDB Mine;CHEBI:(39567 36204);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C08317);PubChem class - drug;Biocyc:(CPD-12282)	51594045822	199.16949	439.5145272827149	4955_example_sirius_14362	14362
1994	1	2	1	4	0.24973790506144455	-99.07787537233611	N/A	33.38781014909649	C16H26O4	[M + Na]+	WWQSMJYMCWMODI	InChI=1S/C16H26O4/c17-15(19-13-7-3-1-4-8-13)11-12-16(18)20-14-9-5-2-6-10-14/h13-14H,1-12H2	Dicyclohexyl succinate	C1CCC(CC1)OC(=O)CCC(=O)OC2CCCCC2	3.5	70405	MeSH:(70405);PubChem class - safety and toxic;PubChem:(70405);PubMed	67108934	305.17463	286.1095056152344	2545_example_sirius_8683	8683
1995	1	1	3	6	0.2497092361792103	-5.649187667485819	N/A	133.70699898282012	C18H30O3	[M - H2O + H]+	JHXAZBBVQSRKJR	InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)	13-Kodda	CCCCCC(=O)C=CC=CCCCCCCCC(=O)O	5.19999981	160205;5283012;6446027;25791066;40490648;117642238	HMDB:(4668);SuperNatural:(SN00241423 SN00391898 SN00358986 SN00011320);ZINC bio:(ZINC04655398 ZINC13515840);additional;MeSH:(160205 5283012 6446027);PubMed;COCONUT:(CNP0144879 CNP0389625);Natural Products:(UNPD43091 UNPD49933 UNPD59866);PubChem:(160205 5283012 6446027 25791066 40490648 117642238);CHEBI:(72815 136531 90781 68947);KEGG:(C14765);Training Set	3727726	277.21617	327.4841051673889	3478_example_sirius_10192	10192
1996	1	1	1	1	0.24970183988424438	-30.261246274833827	N/A	51.23889256840741	C12H22O2	[M + H]+	QRPLZGZHJABGRS	InChI=1S/C12H22O2/c1-2-3-4-5-6-8-11-9-7-10-12(13)14-11/h11H,2-10H2,1H3	ACMC-20mbxj	CCCCCCCC1CCCC(=O)O1	4.03898382	12844;1714993;6566009	HMDB:(37742);PubChem class - food;SuperNatural:(SN00237336);additional;HSDB:(713-95-1);PubMed;NORMAN:(NS00009933);COCONUT:(CNP0316484);Natural Products:(UNPD153506);PubChem:(12844 1714993 6566009);PubChem class - bio and metabolites;PubChem class - safety and toxic;YMDB:(1580)	222134858	199.16957	415.103125	61_example_sirius_13675	13675
1997	1	2	1	10	0.2496292410746326	-171.24611757464027	N/A	38.838620506271965	C19H36O8	[M + Na]+	ZDAANEWOAITQAQ	InChI=1S/C19H36O8/c1-10(26-18-17(25)16(24)15(23)14(9-21)27-18)4-5-13-11(8-20)6-12(22)7-19(13,2)3/h10-18,20-25H,4-9H2,1-3H3	(2R,3R,4S,5S,6R)-2-[(2S)-4-[(1R,4S,6S)-4-hydroxy-6-(hydroxymethyl)-2,2-dimethylcyclohexyl]butan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	CC(CCC1C(CC(CC1(C)C)O)CO)OC2C(C(C(C(O2)CO)O)O)O	0.0	21636350;101426793	COCONUT:(CNP0257090);Natural Products:(UNPD111614 UNPD192975 UNPD138575);PubChem:(21636350 101426793);SuperNatural:(SN00293218 SN00268819 SN00396961)	3178498	415.2318	258.54499999999996	5853_example_sirius_7509	7509
1998	1	1	1	6	0.24962483172887906	-241.30355160704298	N/A	10.530109695526138	C24H43NO5	[M + H]+	LVOSRQQFQXFPAL	InChI=1S/C24H43NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(30-22(4)28)23(25-20(2)26)19-29-21(3)27/h17-18,23-24H,5-16,19H2,1-4H3,(H,25,26)	[(E)-2-acetamido-3-acetyloxyoctadec-4-enyl] acetate	CCCCCCCCCCCCCC=CC(C(COC(=O)C)NC(=O)C)OC(=O)C	6.69999981	538241;5363569;10622319;9888664;13395628;13395629;11796654	COCONUT:(CNP0423064);Natural Products:(UNPD33536);PubChem:(538241 5363569 10622319 9888664 13395628 13395629 11796654);SuperNatural:(SN00261545);PubMed	3178562	426.32415	323.87	1610_example_sirius_10021	10021
1999	1	2	1	10	0.24950178842057555	-120.8631397163195	N/A	46.618151657433586	C17H28O6	[M + Na]+	JDKSTARXLKKYPS	InChI=1S/C17H28O6/c1-13(2)17(22)23-12-10-8-6-4-3-5-7-9-11-14(15(18)19)16(20)21/h14H,1,3-12H2,2H3,(H,18,19)(H,20,21)	ACMC-20mbhq	CC(=C)C(=O)OCCCCCCCCCCC(C(=O)O)C(=O)O	4.69999981	14453192	PubChem:(14453192);PubChem class - safety and toxic	67108866	351.17948	192.481650390625	2536_example_sirius_3841	3841
2000	1	1	1	10	0.24936720399471685	-62.8259596117941	N/A	65.36638218742577	C15H18O9	[M + H]+	QOPSZFXPZWQLOG	InChI=1S/C15H18O9/c16-6-10-12(20)13(21)14(22)15(24-10)23-9-5-7(1-3-8(9)17)2-4-11(18)19/h1-5,10,12-17,20-22H,6H2,(H,18,19)	Caffeic acid 3-glucoside	C1=CC(=C(C=C1C=CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O)O	-0.813954413	442776;4484223;6124133;5281759;21027076;67128639;69501423;131700415;129887345	COCONUT:(CNP0080135 CNP0203493);KNApSAcK:(2716);Natural Products:(UNPD226509 UNPD101477 UNPD226714 UNPD62739);PubChem:(442776 4484223 6124133 5281759 21027076 67128639 69501423 131700415 129887345);SuperNatural:(SN00337954 SN00006988 SN00357374);CHEBI:(3293);ZINC bio:(ZINC04098722);additional;KEGG:(C10431);Training Set;PubMed	3727730	343.10219	146.73285602487778	4448_example_sirius_1595	1595
